date,time,site_name,cluster,agency_name,material,ticket_no,vehicle_no,transfer_party_name,first_weight,first_timestamp,second_weight,second_timestamp,net_weight,material_type,first_front_image,first_back_image,second_front_image,second_back_image,site_incharge,user_name,cloud_upload_timestamp,record_status,net_weight_calculated,_source_file,_processed_timestamp,_folder_source
2025-08-20,03:07:39 AM,Tirupati,Tirupati,zigma,MSW,8453,AP39TF6296,,23170,03:02:54 AM,12060,03:07:39 AM,11110,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508123,zigmaglobal_api
2025-08-20,03:10:29 AM,Tirupati,Tirupati,zigma,MSW,8452,AP16TX9777,,25520,02:59:41 AM,12030,03:10:29 AM,13490,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508144,zigmaglobal_api
2025-08-20,03:01:49 AM,Tirupati,Tirupati,zigma,MSW,8451,AP05TA3356,,24490,02:57:53 AM,12450,03:01:49 AM,12040,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508161,zigmaglobal_api
2025-08-20,02:52:56 AM,Tirupati,Tirupati,zigma,MSW,8450,AP04TX5959,,26430,02:49:45 AM,12140,02:52:56 AM,14290,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508183,zigmaglobal_api
2025-08-20,02:48:51 AM,Tirupati,Tirupati,zigma,MSW,8449,AP39TF6296,,26660,02:44:32 AM,12140,02:48:51 AM,14520,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508201,zigmaglobal_api
2025-08-20,02:45:08 AM,Tirupati,Tirupati,zigma,MSW,8448,AP39UY2149,,27950,02:40:02 AM,11900,02:45:08 AM,16050,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508217,zigmaglobal_api
2025-08-20,02:39:14 AM,Tirupati,Tirupati,zigma,MSW,8447,AP39WB5050,,26850,02:36:03 AM,11560,02:39:14 AM,15290,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508237,zigmaglobal_api
2025-08-20,02:41:19 AM,Tirupati,Tirupati,zigma,MSW,8446,AP31TP1832,,26640,02:34:35 AM,10070,02:41:19 AM,16570,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508253,zigmaglobal_api
2025-08-20,02:36:55 AM,Tirupati,Tirupati,zigma,MSW,8445,AP04TX5959,,26370,02:30:26 AM,12140,02:36:55 AM,14230,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508270,zigmaglobal_api
2025-08-20,02:33:44 AM,Tirupati,Tirupati,zigma,MSW,8444,AP39TF6296,,26650,02:28:12 AM,12110,02:33:44 AM,14540,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508288,zigmaglobal_api
2025-08-20,02:35:22 AM,Tirupati,Tirupati,zigma,MSW,8443,AP05TA3356,,25460,02:26:28 AM,12450,02:35:22 AM,13010,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508305,zigmaglobal_api
2025-08-20,02:29:36 AM,Tirupati,Tirupati,zigma,MSW,8442,AP39WB1708,,27360,02:23:41 AM,12350,02:29:36 AM,15010,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508322,zigmaglobal_api
2025-08-20,02:24:49 AM,Tirupati,Tirupati,zigma,MSW,8441,AP31TP1832,,21990,02:21:37 AM,10030,02:24:49 AM,11960,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508339,zigmaglobal_api
2025-08-20,02:28:55 AM,Tirupati,Tirupati,zigma,MSW,8440,AP16TX9777,,29070,02:18:57 AM,12010,02:28:55 AM,17060,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508356,zigmaglobal_api
2025-08-20,02:20:18 AM,Tirupati,Tirupati,zigma,MSW,8439,AP39VD2146,,25720,02:17:30 AM,11270,02:20:18 AM,14450,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508376,zigmaglobal_api
2025-08-20,02:15:29 AM,Tirupati,Tirupati,zigma,MSW,8438,AP39UY2149,,24820,02:11:33 AM,11950,02:15:29 AM,12870,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508393,zigmaglobal_api
2025-08-20,02:12:25 AM,Tirupati,Tirupati,zigma,MSW,8437,AP39WB5050,,25350,02:07:36 AM,11540,02:12:25 AM,13810,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508409,zigmaglobal_api
2025-08-20,02:14:39 AM,Tirupati,Tirupati,zigma,MSW,8436,AP39TF6296,,26540,02:06:14 AM,12110,02:14:39 AM,14430,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508428,zigmaglobal_api
2025-08-20,02:13:04 AM,Tirupati,Tirupati,zigma,MSW,8435,AP04TX5959,,24980,02:00:04 AM,12190,02:13:04 AM,12790,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508444,zigmaglobal_api
2025-08-20,02:08:34 AM,Tirupati,Tirupati,zigma,MSW,8434,AP05TA3356,,25480,01:59:12 AM,12450,02:08:34 AM,13030,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508466,zigmaglobal_api
2025-08-20,02:04:29 AM,Tirupati,Tirupati,zigma,MSW,8433,AP03 TC3335,,22920,01:54:09 AM,11040,02:04:29 AM,11880,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508488,zigmaglobal_api
2025-08-20,01:58:01 AM,Tirupati,Tirupati,zigma,MSW,8432,AP31TP1832,,23050,01:49:14 AM,10100,01:58:01 AM,12950,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508506,zigmaglobal_api
2025-08-20,01:53:00 AM,Tirupati,Tirupati,zigma,MSW,8431,AP39TF6296,,24810,01:48:31 AM,12120,01:53:00 AM,12690,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508522,zigmaglobal_api
2025-08-20,01:51:47 AM,Tirupati,Tirupati,zigma,MSW,8430,AP39UY2149,,24580,01:44:41 AM,11850,01:51:47 AM,12730,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508538,zigmaglobal_api
2025-08-20,01:43:45 AM,Tirupati,Tirupati,zigma,MSW,8429,AP04TX5959,,24320,01:39:36 AM,12190,01:43:45 AM,12130,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508555,zigmaglobal_api
2025-08-20,01:43:05 AM,Tirupati,Tirupati,zigma,MSW,8428,AP39WB1708,,26060,01:38:49 AM,12290,01:43:05 AM,13770,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508572,zigmaglobal_api
2025-08-20,01:37:01 AM,Tirupati,Tirupati,zigma,MSW,8427,AP39WB5050,,22770,01:32:32 AM,11440,01:37:01 AM,11330,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508589,zigmaglobal_api
2025-08-20,01:35:22 AM,Tirupati,Tirupati,zigma,MSW,8426,AP39TF6296,,25020,01:31:45 AM,12030,01:35:22 AM,12990,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508606,zigmaglobal_api
2025-08-20,01:54:50 AM,Tirupati,Tirupati,zigma,MSW,8425,AP16TX9777,,27460,01:30:41 AM,11990,01:54:50 AM,15470,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508626,zigmaglobal_api
2025-08-20,01:25:15 AM,Tirupati,Tirupati,zigma,MSW,8424,AP39VD2146,,22360,01:22:33 AM,11340,01:25:15 AM,11020,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508643,zigmaglobal_api
2025-08-20,01:25:54 AM,Tirupati,Tirupati,zigma,MSW,8423,AP39UY2149,,27110,01:17:58 AM,11900,01:25:54 AM,15210,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508659,zigmaglobal_api
2025-08-20,01:20:37 AM,Tirupati,Tirupati,zigma,MSW,8422,AP05TA3356,,25180,01:17:11 AM,12460,01:20:37 AM,12720,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508676,zigmaglobal_api
2025-08-20,01:18:32 AM,Tirupati,Tirupati,zigma,MSW,8421,AP31TP1832,,23520,01:12:10 AM,10180,01:18:32 AM,13340,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508692,zigmaglobal_api
2025-08-20,01:16:17 AM,Tirupati,Tirupati,zigma,MSW,8420,AP39TF6296,,23180,01:11:26 AM,12190,01:16:17 AM,10990,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508712,zigmaglobal_api
2025-08-20,01:09:47 AM,Tirupati,Tirupati,zigma,MSW,8419,AP04TX5959,,26200,01:06:00 AM,12270,01:09:47 AM,13930,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508729,zigmaglobal_api
2025-08-20,01:08:20 AM,Tirupati,Tirupati,zigma,MSW,8418,AP03 TC3335,,22040,01:04:48 AM,11120,01:08:20 AM,10920,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508748,zigmaglobal_api
2025-08-20,01:02:09 AM,Tirupati,Tirupati,zigma,MSW,8417,AP39VD2146,,23990,12:59:30 AM,11530,01:02:09 AM,12460,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508766,zigmaglobal_api
2025-08-20,01:00:00 AM,Tirupati,Tirupati,zigma,MSW,8416,AP05TA3356,,23950,12:57:14 AM,12570,01:00:00 AM,11380,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508783,zigmaglobal_api
2025-08-20,12:57:58 AM,Tirupati,Tirupati,zigma,MSW,8415,AP39UY2149,,24040,12:53:45 AM,12000,12:57:58 AM,12040,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508801,zigmaglobal_api
2025-08-20,12:56:31 AM,Tirupati,Tirupati,zigma,MSW,8414,AP39TF6296,,24930,12:52:42 AM,12250,12:56:31 AM,12680,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508818,zigmaglobal_api
2025-08-20,12:51:56 AM,Tirupati,Tirupati,zigma,MSW,8413,AP31TP1832,,23070,12:49:03 AM,10180,12:51:56 AM,12890,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508836,zigmaglobal_api
2025-08-20,12:54:37 AM,Tirupati,Tirupati,zigma,MSW,8412,AP16TX9777,,26430,12:46:30 AM,12170,12:54:37 AM,14260,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508855,zigmaglobal_api
2025-08-20,12:40:04 AM,Tirupati,Tirupati,zigma,MSW,8411,AP39VD2146,,23440,12:37:32 AM,11510,12:40:04 AM,11930,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508872,zigmaglobal_api
2025-08-20,12:39:30 AM,Tirupati,Tirupati,zigma,MSW,8410,AP05TA3356,,23330,12:34:18 AM,12650,12:39:30 AM,10680,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508890,zigmaglobal_api
2025-08-20,12:28:59 AM,Tirupati,Tirupati,zigma,MSW,8409,AP03 TC3335,,25620,12:26:02 AM,11090,12:28:59 AM,14530,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508907,zigmaglobal_api
2025-08-20,12:24:35 AM,Tirupati,Tirupati,zigma,MSW,8408,AP04TX5959,,25890,12:21:11 AM,12150,12:24:35 AM,13740,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508923,zigmaglobal_api
2025-08-20,12:22:07 AM,Tirupati,Tirupati,zigma,MSW,8407,AP39TF6296,,26570,12:18:28 AM,12100,12:22:07 AM,14470,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508943,zigmaglobal_api
2025-08-20,12:16:50 AM,Tirupati,Tirupati,zigma,MSW,8406,AP31TP1832,,22570,12:11:54 AM,10190,12:16:50 AM,12380,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508960,zigmaglobal_api
2025-08-20,12:14:57 AM,Tirupati,Tirupati,zigma,MSW,8405,AP39UY2149,,27090,12:09:17 AM,11940,12:14:57 AM,15150,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508976,zigmaglobal_api
2025-08-20,12:12:26 AM,Tirupati,Tirupati,zigma,MSW,8404,AP39VD2146,,25320,12:08:01 AM,11400,12:12:26 AM,13920,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.508995,zigmaglobal_api
2025-08-20,12:14:08 AM,Tirupati,Tirupati,zigma,MSW,8403,AP16TX9777,,26650,12:04:38 AM,12020,12:14:08 AM,14630,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509011,zigmaglobal_api
2025-08-20,12:00:10 AM,Tirupati,Tirupati,zigma,MSW,8402,AP04TX5959,,26630,11:56:30 PM,12100,12:00:10 AM,14530,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509027,zigmaglobal_api
2025-08-20,08:15:50 AM,Tirupati,Tirupati,zigma,MSW,8271,AP16TH6420,,26060,11:02:06 PM,9860,08:15:50 AM,16200,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509042,zigmaglobal_api
2025-08-20,10:29:18 AM,Tirupati,Tirupati,zigma,MSW,567,AP39WB5050,,27540,10:22:14 AM,11890,10:29:18 AM,15650,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509058,zigmaglobal_api
2025-08-20,10:27:27 AM,Tirupati,Tirupati,zigma,MSW,566,AP26TE9525,,27860,10:21:37 AM,13170,10:27:27 AM,14690,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509075,zigmaglobal_api
2025-08-20,10:14:50 AM,Tirupati,Tirupati,zigma,MSW,565,AP39UD6039,,33680,10:09:32 AM,14340,10:14:50 AM,19340,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509090,zigmaglobal_api
2025-08-20,10:14:18 AM,Tirupati,Tirupati,zigma,MSW,564,AP39UY2149,,28700,10:08:49 AM,12280,10:14:18 AM,16420,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509104,zigmaglobal_api
2025-08-20,09:54:40 AM,Tirupati,Tirupati,zigma,MSW,563,AP26TE9525,,28770,09:46:55 AM,13200,09:54:40 AM,15570,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509122,zigmaglobal_api
2025-08-20,09:48:01 AM,Tirupati,Tirupati,zigma,MSW,562,AP39WB5050,,28980,09:40:17 AM,11870,09:48:01 AM,17110,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509136,zigmaglobal_api
2025-08-20,09:44:20 AM,Tirupati,Tirupati,zigma,MSW,561,AP39UY2149,,28630,09:39:07 AM,12210,09:44:20 AM,16420,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509153,zigmaglobal_api
2025-08-20,09:45:25 AM,Tirupati,Tirupati,zigma,MSW,560,AP39UQ4509,,28540,09:38:01 AM,12040,09:45:25 AM,16500,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509168,zigmaglobal_api
2025-08-20,12:21:32 AM,Tirupati,Tirupati,zigma,MSW,559,AP31TP1832,,21560,11:50:23 PM,10370,12:21:32 AM,11190,MSW,,,,,,,,,,https://zigmaglobal.in/donthalli/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509182,zigmaglobal_api
2025-08-20,05:29:56 AM,venkatagiri,Tirupati,zigma,MSW,1105,AP39TG8760,,26480,05:23:16 AM,9970,05:29:56 AM,16510,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509202,zigmaglobal_api
2025-08-20,05:08:05 AM,venkatagiri,Tirupati,zigma,MSW,1104,AP39TG8760,,24950,05:00:44 AM,10160,05:08:05 AM,14790,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509219,zigmaglobal_api
2025-08-20,04:28:40 AM,venkatagiri,Tirupati,zigma,MSW,1103,AP39TG8760,,24160,04:21:36 AM,10100,04:28:40 AM,14060,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509234,zigmaglobal_api
2025-08-20,04:08:43 AM,venkatagiri,Tirupati,zigma,MSW,1102,AP39TG8760,,26160,04:01:01 AM,10110,04:08:43 AM,16050,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509250,zigmaglobal_api
2025-08-20,02:36:09 AM,venkatagiri,Tirupati,zigma,MSW,1101,AP39TG8760,,26020,02:31:10 AM,10130,02:36:09 AM,15890,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509265,zigmaglobal_api
2025-08-20,02:18:53 AM,venkatagiri,Tirupati,zigma,MSW,1100,AP39TG8760,,25730,02:12:37 AM,10130,02:18:53 AM,15600,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509284,zigmaglobal_api
2025-08-20,02:00:04 AM,venkatagiri,Tirupati,zigma,MSW,1099,AP39TG8760,,24410,01:53:59 AM,10110,02:00:04 AM,14300,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509300,zigmaglobal_api
2025-08-20,01:41:27 AM,venkatagiri,Tirupati,zigma,MSW,1098,AP39TG8760,,24500,01:35:02 AM,10110,01:41:27 AM,14390,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509315,zigmaglobal_api
2025-08-20,01:20:36 AM,venkatagiri,Tirupati,zigma,MSW,1097,AP39TG8760,,24110,01:13:36 AM,10120,01:20:36 AM,13990,MSW,,,,,,,,,,https://zigmaglobal.in/venkatagiri/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509332,zigmaglobal_api
2025-08-20,10:20:11 AM,srikalahasti,Tirupati,zigma,msw,2060,AP39TU8880,,33700,10:14:56 AM,11140,10:20:11 AM,22560,msw,,,,,,,,,,https://zigmaglobal.in/srikalahasti/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509348,zigmaglobal_api
2025-08-20,10:16:42 AM,srikalahasti,Tirupati,zigma,msw,2059,AP31TP5657,,33950,10:09:09 AM,10840,10:16:42 AM,23110,msw,,,,,,,,,,https://zigmaglobal.in/srikalahasti/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509365,zigmaglobal_api
2025-08-20,10:33:13 AM,punganuru,Chittoor,zigma,MSW,2555,AP05TN2347,,26815,10:26:09 AM,11125,10:33:13 AM,15690,MSW,,,,,,,,,,https://zigmaglobal.in/punganuru/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509384,zigmaglobal_api
2025-08-20,10:17:22 AM,punganuru,Chittoor,zigma,MSW,2554,AP27TY1737,,26430,10:07:35 AM,12430,10:17:22 AM,14000,MSW,,,,,,,,,,https://zigmaglobal.in/punganuru/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509400,zigmaglobal_api
2025-08-20,10:11:08 AM,punganuru,Chittoor,zigma,MSW,2553,AP05TN2347,,27135,10:04:31 AM,11170,10:11:08 AM,15965,MSW,,,,,,,,,,https://zigmaglobal.in/punganuru/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509417,zigmaglobal_api
2025-08-20,09:54:11 AM,punganuru,Chittoor,zigma,MSW,2552,AP27TY1737,,25175,09:49:50 AM,12540,09:54:11 AM,12635,MSW,,,,,,,,,,https://zigmaglobal.in/punganuru/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509431,zigmaglobal_api
2025-08-20,09:47:49 AM,punganuru,Chittoor,zigma,MSW,2551,AP05TN2347,,25280,09:42:38 AM,10970,09:47:49 AM,14310,MSW,,,,,,,,,,https://zigmaglobal.in/punganuru/api/product/search.php?from_date=2025-08-20&to_date=2025-08-20,2025-08-20T05:06:49.509446,zigmaglobal_api
